x,y
30291,276930
28538,303923
161023,283774
43720,249997
160468,262187
161219,244617
28538,303579
52388,277454
134062,217855
28538,303704
178021,256889
54201,271759
152267,446782
28538,303898
28538,303766
28538,303825
52388,277506
41609,356131
28538,303522
42086,152284
460831,274263
52388,277576
174093,256734
28538,303402
28538,303821
47058,184032
50189,171978
103487,217017
168848,309057
47343,322131
52388,277480
136541,232345
52299,377556
52388,277414
178379,155798
43720,250178
43720,249429
132126,376429
52760,269915
98652,382522
43720,249946
28538,303929
40722,227158
168437,345944
28538,304309
167037,325975
54685,330217
180388,291888
52388,277614
30895,247831
162304,253451
108656,321431
106595,365644
52388,277535
460742,240456
28538,303862
46865,302197
48179,273661
52388,277515
99780,374621
43720,250118
38872,286774
48726,279548
31067,231617
152352,182003
28538,303822
43720,249951
39463,289120
142402,408147
142080,418995
144286,369794
52388,277585
52388,277578
52760,269930
52388,277581
114930,283646
177273,234518
28538,304084
169347,294917
28538,303699
181284,290785
43720,249952
172303,231053
145077,295565
52815,266966
52388,277649
192687,407724
43720,250076
52388,277509
69814,402007
51999,245496
166786,231013
142402,305643
95525,236907
152024,334697
52388,277636
176916,254506
52388,277398
143044,420945
31107,204229
142849,416997
43720,249948
28538,303635
31473,241908
143027,411227
112336,383060
45398,178704
31858,260737
52388,277464
164683,357657
28538,303515
52760,269962
154686,330623
172437,322773
42188,222197
48838,270358
28538,303803
39106,267262
153972,355580
47618,275951
52388,277544
157228,429808
28538,303880
43720,250132
28538,303745
104134,363895
41780,270922
52388,277607
174713,212796
28538,303835
52388,277500
46710,250141
187631,430305
157439,366633
40436,234423
52388,277531
131642,266642
43720,250114
28538,303804
52388,277509
109415,188189
54201,271772
467470,264800
46998,318624
174502,256412
161261,279382
102143,179670
46072,239073
52388,277532
47826,252829
132658,376437
28538,303638
28538,303512
457557,180063
47520,289575
43720,249954
28538,303718
28538,303832
352237,332957
52388,277484
102762,185421
43720,249971
52388,277486
43720,249831
43720,250117
110599,293489
68854,316226
100409,374566
28538,303617
43720,250177
52388,277430
45843,370326
175835,346735
185802,338364
104028,375587
168879,219964
43720,250132
178811,222258
159306,311850
38855,177245
49768,284647
120389,226284
155999,330607
44273,207267
160769,397438
412309,383587
39948,142182
63028,157957
28538,303590
43720,250081
100406,325716
177039,399185
127073,234276
28538,303960
52760,269835
139006,230168
52388,277484
107254,148666
160710,250280
43720,249934
52815,240282
445329,229855
28538,304050
113157,243148
127986,192065
52760,269935
47180,259818
47909,276552
52388,277627
148382,265488
173452,361547
43720,249945
52388,277532
43720,250000
183430,279809
174782,341557
43720,249929
47509,289935
47909,320881
168706,444327
52388,277551
52815,266922
52388,277576
52388,277596
445329,229855
28538,303884
91676,521689
176222,251142
162899,271728
96166,193483
54201,271771
168848,309057
134781,366190
52760,269853
43720,249994
160960,237649
100537,373714
47235,366069
103345,189033
140358,206033
445329,229855
52388,277511
52388,277577
181996,299440
49383,307651
28538,303911
46152,314862
28538,303519
52388,277460
445329,229855
459588,300965
31776,280011
160622,247423
156608,383543
28538,304334
52760,269822
38933,216778
43720,250128
52388,277547
43720,249997
173786,257406
156586,363553
177161,303651
43720,249607
52388,277490
28538,303455
94436,320722
54201,271642
146547,235574
157670,384465
53740,223233
52388,277476
149227,401215
28538,303482
162446,302583
151059,251593
100811,366768
28538,304080
176713,338627
28538,303750
120493,230159
52388,277450
52388,277444
52760,269830
162253,263746
442985,229236
108659,207106
52388,277521
52388,277637
176842,176311
30311,347612
127718,327357
154858,411850
52388,277588
38401,379963
53499,277910
28538,303660
52388,277450
30479,189382
28538,303482
180912,335177
28538,303815
214080,436492
43720,249990
54410,317724
175880,264419
52388,277529
171649,251878
98976,237251
99280,347316
28538,304070
178711,165256
445329,229855
158016,387898
37155,151752
28538,303651
114358,259450
180640,290642
51574,346036
42067,232009
464039,331595
180377,196006
28538,303733
152318,321638
177336,255336
112888,388113
28538,303497
43720,250162
52388,277370
43720,249829
37775,235770
43720,249997
43720,249832
145113,270116
43720,250136
150167,380507
41677,246014
28538,303947
52388,277507
53164,296318
95030,356213
170814,257710
52388,277471
97305,297474
52388,277452
52388,277573
162619,241544
52388,277552
113290,310120
52815,267138
43720,249979
28538,303718
52388,277602
136810,199166
52388,277453
141018,295937
54201,271787
66889,191760
54104,288497
52301,268305
184621,232076
188149,406154
445329,229855
28538,303747
52760,269887
52388,277493
28538,303592
52388,277428
52760,269921
28538,303834
43720,250076
43720,249948
97243,334795
180546,310242
52388,277622
189991,298078
118347,225670
52388,277412
459635,292317
28538,304309
28538,303914
28538,303718
139062,239513
149591,395198
177008,225400
45633,290434
28538,303638
104119,358309
149053,272471
38289,152194
176923,329212
52388,277599
52388,277477
47862,345225
30441,188975
189433,408512
174565,190882
43720,249927
180046,252096
52388,277330
52388,277448
165490,270516
28538,303710
28538,303658
28538,303705
54104,288627
52815,266955
28538,303833
130905,208535
52388,277479
28538,303883
101017,375039
28538,303755
43720,249995
28538,303698
143066,402829
52388,277413
52388,277505
148812,275330
52388,277402
28538,303767
141838,362638
28538,304079
54809,201235
111918,386863
28538,304345
43720,249997
68800,338955
44062,285650
142965,427563
42698,258429
81044,192282
443552,221580
48040,298933
44989,291177
52760,269905
52760,269839
47002,274161
43720,250179
125552,195374
43720,249974
190951,292630
52388,277553
28538,303815
177224,250686
28538,303737
28538,303460
54201,271850
43720,249831
161099,288519
28538,303844
54201,271851
52760,269920
48988,337429
59876,194548
52388,277609
42045,305915
52760,269946
66889,191805
47610,290800
28538,303408
442985,229236
43720,250136
43720,249829
175436,333995
28538,303624
114240,358932
190000,336357
163886,396760
28538,303811
157114,330358
47950,319414
43720,249612
97714,356961
168458,308356
28538,303796
52301,268325
69094,324300
165306,356442
47470,290375
45913,232146
170001,301962
178992,229813
52388,277541
58012,370891
52815,267127
52815,267030
52388,277533
143373,425481
43720,249956
165630,175752
52388,277482
461363,333627
28538,303921
48790,390763
28538,303940
201305,266796
43041,232314
28538,303643
97501,332838
147786,251800
52388,277498
52388,277488
180442,176854
189032,295322
48467,177325
48032,265565
119851,224514
161418,351930
52815,267045
138623,239438
52388,277605
47919,260572
52388,277601
28538,303878
54201,271724
144017,376520
46408,258982
52388,277473
28538,303697
121116,285556
47371,259737
143204,356257
52388,277563
28538,303455
144029,272660
43720,249835
41850,204342
172969,268048
43720,250117
52388,277584
28538,303902
43720,250083
52388,277470
43720,250176
52388,277621
141430,205121
108244,344489
119716,222664
52388,277505
28538,303701
28538,303874
43720,250000
28538,303652
109604,193119
46681,286058
52388,277612
43720,249946
43720,250077
151548,277999
173771,298791
28538,303673
54104,288485
131739,199699
118986,213294
52388,277520
152594,322492
28538,303961
43720,249830
52388,277439
157277,383920
160944,261567
28538,303727
52815,266977
42543,228565
172593,257635
150557,343959
43800,248775
28538,303552
28538,303552
126212,331568
43720,249941
169357,366506
43720,249981
127769,355091
46361,179382
167748,350171
41772,239442
124257,150107
134976,329208
43720,249762
171973,256205
137292,343301
38542,273899
169574,123972
455566,240732
120297,282387
180073,216283
441900,323395
104643,230904
172379,247468
182298,340363
52388,277662
52388,277674
143999,355435
144539,272169
42832,379633
174071,248863
177444,267601
54201,271717
52388,277473
166583,372011
42321,216727
181510,261283
43720,249839
50631,250440
171922,232542
104446,360975
165168,313488
166645,297176
161967,331740
123400,210446
110206,260518
43720,250041
28538,303820
28538,303848
155517,328527
120802,283474
28538,303760
52388,277489
460360,301216
143999,355513
52388,277524
167695,305697
133055,380404
42813,228150
47903,280825
153559,382722
28538,303426
42034,201175
138296,208882
147883,265528
445329,229855
43720,249846
143270,412901
48861,334671
172765,248197
175578,276868
166014,421242
52388,277675
148899,333295
30686,302513
52388,277474
28538,303608
54104,288558
43720,249860
162027,374886
175896,245011
140343,261582
39024,227787
28538,303554
70640,327441
136793,219300
169727,345041
194858,405143
29770,298291
52760,269912
174901,263430
139041,360710
53951,227677
44204,299646
143709,412260
183513,251270
28538,303665
37738,210699
42155,198440
28538,303726
28538,303787
52388,277583
97627,321737
156223,273261
28538,303716
143679,349564
45913,276937
52388,277587
148942,390538
141523,412686
142797,269513
43720,249944
174914,253730
45814,271759
189603,360144
28538,303393
52388,277500
176699,229432
95790,276203
43720,249999
28538,303674
41839,226235
52815,267001
28538,303952
38693,163846
43720,249995
43720,249762
43720,249431
28538,303796
41860,284061
154222,342141
46651,263505
46862,332726
186473,195066
179278,279937
31129,245171
52388,277594
132368,284392
168070,215371
28538,303559
43096,233783
141508,390827
28538,303787
52388,277591
157223,334535
52388,277475
52388,277425
172504,358855
172908,231641
52815,267174
143136,403230
127231,231483
52760,269887
185049,351336
103297,357233
174166,205787
28538,303751
52388,277507
28538,303597
28538,303482
46918,336506
52388,277654
28538,304065
48379,305586
51497,346036
187558,322112
447917,302505
28538,303435
460629,274469
52388,277589
28538,304028
28538,303527
129197,177791
202167,97862
28538,303829
165745,302041
52301,268299
54201,271759
43720,249812
188325,303522
141633,271806
52388,277544
125285,344713
50773,343368
50361,314639
172903,263751
101724,189695
40208,153333
28538,303471
28538,304069
68854,316206
154118,275927
143999,355465
43041,232302
43720,250124
43645,353760
31014,249569
406098,129778
52301,268413
52388,277520
47776,275637
152730,376537
48077,380406
28538,303681
175482,254730
160803,381751
51171,339536
116875,77900
148269,255492
52388,277574
147627,337800
46959,321692
39274,228518
168953,395929
28538,303486
176178,420323
100981,378409
43720,249846
54532,212799
28538,303575
54201,271794
42495,140308
193195,265943
52388,277586
52388,277482
150087,264471
54201,271793
47848,284822
154528,364760
180669,316873
469188,252929
99667,315336
47167,277554
159014,293854
28538,303578
143219,230182
47228,362242
102495,424603
28538,303517
135537,295775
69751,327138
52388,277482
52760,269890
29538,292207
28538,303989
28538,303599
53499,277899
43720,249996
49003,314806
45902,357631
52760,269838
28538,303896
152201,335988
43720,249926
49432,158578
165453,376683
43720,250120
125236,311764
42679,253428
145058,228270
54201,271833
145802,266502
54104,288728
43111,182606
141518,306118
139429,268630
43720,249848
28538,303710
167921,192400
52388,277476
152432,376304
28538,303787
42159,203967
47827,296809
52388,277554
109020,152552
47841,337088
170254,371042
104746,367760
43720,249930
100202,373943
143456,419919
52388,277481
172978,202782
52388,277567
153179,325757
52388,277544
172755,208435
27911,294228
54201,271863
55524,240084
455864,260571
52388,277555
119269,231114
101936,183082
153161,386790
168430,361002
178647,204537
47487,316171
28538,303483
137512,253984
138493,247101
43720,249849
161128,243571
147586,360517
136006,229696
52388,277504
104570,299746
210782,462149
43720,249947
52388,277533
442985,229236
52388,277445
43910,204856
461192,346302
55848,237120
48293,275802
52388,277648
28665,182982
154709,352578
28538,303571
101652,353709
170298,310217
43720,250133
107698,269256
175067,217189
43720,250080
47421,356876
28538,303875
179579,262362
99528,372647
28538,303895
43229,267400
141034,421567
40342,212537
153090,315062
55879,241306
51169,314122
178339,290897
48840,324141
158083,382732
157628,383520
31843,220837
103808,366129
171669,212906
59133,200990
47707,277765
157282,208888
52388,277489
41862,286195
150555,389811
154528,364746
28538,303477
43982,159747
54201,271650
28538,303400
52815,266967
28538,303625
445329,229855
43720,249950
173518,301395
43720,250077
44921,323011
162616,216046
126617,267967
116360,406526
45728,279140
45874,357539
463627,264952
156418,238144
150582,220357
445329,229855
43720,249974
52388,277465
42746,275960
52388,277499
46314,350197
143660,371501
146256,303869
124546,180476
151279,363094
153632,360006
122474,173341
111293,239339
111121,326224
161545,284035
52388,277443
52476,216437
157735,383404
28538,303732
130482,213598
174228,252400
28538,304067
47886,316252
43720,250080
51516,162833
28538,303823
142347,406596
445329,229855
123683,293176
99721,390223
141556,426977
43720,249834
54104,288601
52388,277536
28538,303822
52388,277510
181778,261716
119469,391765
459977,256465
157186,305345
155962,364133
28538,303538
28538,303720
144597,269993
43720,249955
110149,180150
214847,421322
43577,318150
52388,277585
189459,354538
144082,270085
28538,303766
52388,277528
138985,218930
102682,360871
28538,303711
31062,295638
92858,302589
43720,250181
46728,289030
52815,267304
43720,249849
47150,268557
43439,141703
456302,242719
178053,301582
52388,277556
182181,283362
167396,182815
52760,269970
43720,249758
155084,406047
54201,271941
43720,249969
48537,296056
28538,303555
52388,277634
152286,299130
28538,303922
115938,390678
52388,277557
178902,349368
179466,308338
52388,277608
43720,249848
51804,241435
